owi,ISBN-13,Title,Authors,Publisher,Year,Language,oclc,lcc,ddc,fast
2241396280,9781593080969,The Portrait Of A Lady,['Henry James'],Barnes & Noble,2004,en,44954298,PS2116,813.4,"{'807488': 'Americans', '813035': 'Archer, Isabel (Fictitious character)', '973371': 'Inheritance and succession', '1156439': 'Triangles (Interpersonal relations)', '1204565': 'Italy', '921890': 'Fathers and daughters', '1010701': 'Married women', '1245064': 'Europe'}"
683191,9781571290533,Writing,['Marguerite Duras'],Brookline Books,1998,en,871224196,PQ2607.U8245,843.912,"{'40798': 'Duras, Marguerite', '822442': 'Authorship', '882393': 'Creation (Literary, artistic, etc.)', '934296': 'French essays'}"
9622199768,9781565842212,The War - A Memoir,['Marguerite Duras'],,1994,en,31071574,PQ2607.U8245,843.912,"{'822016': 'Authors, French', '40798': 'Duras, Marguerite'}"
795592,9780394743042,The Ravishing Of Lol Stein,['Marguerite Duras'],Pantheon,1986,en,6895374,PQ2607.U8245,843,"{'1156439': 'Triangles (Interpersonal relations)', '1007080': 'Man-woman relationships', '934688': 'French literature', '40798': 'Duras, Marguerite', '934302': 'French fiction', '1015913': 'Memory', '797378': 'Adultery', '914957': 'Erotic stories'}"
837045144,9781851681822,Love Letters - The Love Letters Of Kahlil Gibran To May Ziadah,"['Kahlil Gibran', 'Suheil Bushrui']",Oneworld Publications Limited,1999,en,,,,
11700650210,9781566562492,Kahlil Gibran - His Life And World,"['Jean Gibran', 'Kahlil Gibran']",Interlink Publishing Group Incorporated,1998,en,,,,
1059118021,9780140195538,The Beloved - Reflections On The Path Of The Heart,"['Kahlil Gibran', 'John Walbridge']",Penguin (Non-Classics),1997,en,30623452,PJ7826.I2,892.78503,"{'812478': 'Arabic literature', '41526': 'Gibran, Kahlil, 1883-1931', '1002769': 'Love', '1002778': 'Love--Philosophy', '1002808': 'Love in literature', '1002824': 'Love poetry, Arabic', '1117086': 'Short stories, Arabic', '812533': 'Arabic poetry'}"
4133000481,9780394431246,Jesus The Son Of Man - His Words And His Deeds As Told And Recorded By Those Who Knew Him,['Kahlil Gibran'],Knopf,1946,en,1835239,BT309,232,"{'40116': 'Jesus Christ', '1808090': 'Bible.--New Testament', '1865053': 'History of Biblical events', '999953': 'Literature', '1352652': 'Crucifixion of Jesus Christ', '1094060': 'Religious fiction'}"
4917094334,9780806501901,The Broken Wings,['Kahlil Gibran'],,1989,en,,,,
3943275710,9780679439202,Sand And Foam - A Book Of Aphorisms,['Kahlil Gibran'],Knopf,1995,en,1075853,PS3513.I25,818.5202,"{'811330': 'Aphorisms and apothegms', '1031629': 'Mysticism'}"
11394512113,9780753453803,Treasure Island,['Robert Louis Stevenson'],Kingfisher,2001,en,42922623,PR5486,823.8,"{'1064776': 'Pirates', '1431639': 'Treasure troves', '797462': 'Adventure stories', '1155848': 'Treasure Island (Imaginary place)', '1244080': 'Caribbean Area', '1110122': 'Sea stories', '1109201': 'Scottish fiction', '1356187': 'Treasure Island (Stevenson, Robert Louis)'}"
11394512113,9781402714573,Unabridged: Treasure Island,[''],"Sterling Publishing Company, Inc.",2005,en,,,,
11394512113,9781416500292,Treasure Island,['Robert Louis Stevenson'],Simon & Schuster,2005,en,42922623,PR5486,823.8,"{'1064776': 'Pirates', '1431639': 'Treasure troves', '797462': 'Adventure stories', '1155848': 'Treasure Island (Imaginary place)', '1244080': 'Caribbean Area', '1110122': 'Sea stories', '1109201': 'Scottish fiction', '1356187': 'Treasure Island (Stevenson, Robert Louis)'}"
11394512113,9780689854682,Treasure Island,['Robert Louis Stevenson'],Atheneum Books for Young Readers,2003,en,42922623,PR5486,823.8,"{'1064776': 'Pirates', '1431639': 'Treasure troves', '797462': 'Adventure stories', '1155848': 'Treasure Island (Imaginary place)', '1244080': 'Caribbean Area', '1110122': 'Sea stories', '1109201': 'Scottish fiction', '1356187': 'Treasure Island (Stevenson, Robert Louis)'}"
11394512113,9780517221143,Treasure Island,"['Robert Louis Stevenson', 'Milo Winter']",Gramercy,2002,en,42922623,PR5486,823.8,"{'1064776': 'Pirates', '1431639': 'Treasure troves', '797462': 'Adventure stories', '1155848': 'Treasure Island (Imaginary place)', '1244080': 'Caribbean Area', '1110122': 'Sea stories', '1109201': 'Scottish fiction', '1356187': 'Treasure Island (Stevenson, Robert Louis)'}"
11394512113,9781577658054,Treasure Island,"['Robert Louis Stevenson', 'Deidre S. Laiken']",ABDO,2002,en,42922623,PR5486,823.8,"{'1064776': 'Pirates', '1431639': 'Treasure troves', '797462': 'Adventure stories', '1155848': 'Treasure Island (Imaginary place)', '1244080': 'Caribbean Area', '1110122': 'Sea stories', '1109201': 'Scottish fiction', '1356187': 'Treasure Island (Stevenson, Robert Louis)'}"
1426758,9780933121188,100 Years Of Lynchings,['Ralph Ginzburg'],Black Classic Press,1988,en,19100339,HV6464,364.134,"{'1004334': 'Lynching', '1086509': 'Race relations', '1204155': 'United States'}"
,9780785950103,Cien Años de Soledad,['Gabriel García Márquez'],French & European Publications,1997,en,,,,
466026,9780394800844,On Beyond Zebra,[''],Random House Books for Young Readers,1955,en,,,,
179835,9780821778258,The Wedding Clause,['Debbie Raleigh'],Zebra Books,2005,en,60412484,,813.6,"{'973371': 'Inheritance and succession', '1010443': 'Marriage'}"
2546590,9780060733032,The Zebra Wall,['Kevin Henkes'],Harper Collins,2005,en,16228230,PZ7.H389,813.6,"{'821339': 'Aunts', '1728849': 'Families', '972103': 'Infants'}"
595189,9788432216060,El perfume - historia de un asesino,['Patrick Süskind'],Planeta Publishing Corporation,2001,es,,,,
9261806940,9780345413994,The Door Into Summer,['Robert Anson Heinlein'],Del Rey,1957,en,45268969,PS3515.E288,813.54,"{'1108566': 'Science fiction', '1151176': 'Time travel', '1159884': 'Two thousand, A.D', '1108635': 'Science fiction, American', '884500': 'Cryonics', '817222': 'Artificial hibernation', '1159816': 'Twenty-first century', '1770736': 'Nineteen seventy, A.D'}"
789412,9780441788385,Stranger In A Strange Land,['Robert Anson Heinlein'],Ace,1991,en,604321,PS3515.E288,813.54,"{'1010867': 'Martians', '1093763': 'Religion', '1108635': 'Science fiction, American', '998301': 'Life on other planets', '1081230': 'Psychics', '963475': 'Human-alien encounters', '1110714': 'Sects', '1108566': 'Science fiction'}"
5218120518,9780441748600,To Sail Beyond The Sunset - The Life And Loves Of Maureen Johnson (Being The Memoirs Of A Somewhat Irregular Lady),['Robert Anson Heinlein'],Ace,1988,en,14588878,PS3515.E288,813.54,"{'1108566': 'Science fiction', '1108635': 'Science fiction, American'}"
52846599,9780345316509,"Job, A Comedy Of Justice",['Robert Anson Heinlein'],Del Rey,1985,en,10507672,PS3515.E288,813.54,"{'814577': 'Armageddon', '1108635': 'Science fiction, American', '944894': 'Good and evil', '891974': 'Devil', '944037': 'God', '1108566': 'Science fiction'}"
19579235,9780765314932,Time For The Stars,['Robert A. Heinlein'],Macmillan,2006,en,471210,PS3515.E288,E,"{'1108566': 'Science fiction', '1146228': 'Telepathy', '1159851': 'Twins', '977455': 'Interplanetary voyages', '1093604': 'Relativity (Physics)', '1169308': 'Voyages and travels', '1183372': 'Youth--Conduct of life', '797447': 'Adventure and adventurers'}"
48525071,9780671742515,Long Dark Tea-Time Of The Soul,['Douglas Adams'],Simon and Schuster,1990,en,19069243,PR6051.D3352,823.914,"{'1108566': 'Science fiction', '1204271': 'England--London', '1077503': 'Private investigators', '940293': 'Gently, Dirk (Fictitious character)', '944290': 'Gods, Norse', '1062841': 'Physicians', '923709': 'Fiction', '920710': 'Fantasy fiction'}"
905819856,9780345455291,The Salmon Of Doubt - Hitchhiking The Galaxy One Last Time,['Douglas Adams'],"Random House Digital, Inc.",2005,en,,,,
2926515,9780345476517,Wish You Were Here - The Official Biography Of Douglas Adams,['Nick Webb'],"Random House Digital, Inc.",2005,en,57124551,PR6051.D3352,823.914,"{'1039718': 'Novelists, English', '56544': 'Adams, Douglas, 1952-2001', '1204623': 'Great Britain', '901474': 'Ecologists'}"
2260891874,9780345368430,Douglas Adams's Starship Titanic - A Novel,['Terry Jones'],"Random House Digital, Inc.",1998,en,,,,
905819856,9781417622856,Salmon Of Doubt,['Douglas Adams'],Turtleback Books,2003,en,49225974,PR6051.D3352,823.914,"{'56544': 'Adams, Douglas, 1952-2001', '1108566': 'Science fiction', '977455': 'Interplanetary voyages', '1108670': 'Science fiction, English', '963836': 'Humorous stories, English', '890366': 'Dent, Arthur (Fictitious character)', '940293': 'Gently, Dirk (Fictitious character)', '1117043': 'Short stories'}"
5091367516,9780573650963,The Phantom Tollbooth,['Susan Nanus'],Concord Theatricals,1977,en,4704100,PN6120.A5,812.54,{'910737': 'English drama'}
109584,9780691122946,On Bullshit,['Harry G. Frankfurt'],,2005,en,56632137,BJ1421,177.3,{'1158255': 'Truthfulness and falsehood'}
879766,9780393329407,Another Bullshit Night In Suck City: A Memoir,['Nick Flynn'],W. W. Norton & Company,2005,en,55286426,PS3556.L894,811.6,"{'1067794': 'Poets, American', '921899': 'Fathers and sons', '1067801': 'Poets, American--Family relationships', '1728849': 'Families', '446778': 'Flynn, Nick, 1960-', '1205012': 'Massachusetts--Boston', '959445': 'Homeless persons'}"
830269813,9780671867423,Lincoln At Gettysburg - The Words That Remade America,['Garry Wills'],Simon and Schuster,1992,en,25281810,E475.55,973.7092,"{'30184': 'Lincoln, Abraham, 1809-1865', '1047214': 'Oratory', '1356352': 'Gettysburg address (Lincoln, Abraham)'}"
198072,9780395883976,The Gettysburg Address,['Abraham Lincoln'],Houghton Mifflin Harcourt,1997,en,49293529,E475.55,973.7349,"{'1356352': 'Gettysburg address (Lincoln, Abraham)', '1204155': 'United States', '1214261': 'Pennsylvania--Gettysburg', '1454060': ""Soldiers' National Cemetery (Gettysburg, Pa.)"", '875462': 'Consecration of cemeteries', '30184': 'Lincoln, Abraham, 1809-1865', '809757': 'Anniversaries'}"
568452,9780684848150,Underworld - A Novel,['Don DeLillo'],Simon and Schuster,1998,en,36783742,PS3554.E4425,813.54,"{'917418': 'Ex-convicts', '1204333': 'New York (State)--New York', '1177159': 'Women artists', '921899': 'Fathers and sons', '1082892': 'Public relations', '917875': 'Executives', '828049': 'Baseballs', '1409714': 'World Series (Baseball)'}"
15555393,9780140156041,Libra,['Don DeLillo'],Penguin,1991,en,,,,
836337,9780140119480,Americana - Don DeLillo,['Don DeLillo'],Penguin Group USA,1989,en,18682730,PS3554.E4425,813.54,"{'1007815': 'Manners and customs', '1204155': 'United States', '806669': 'Amateur films--Production and direction', '1202684': 'New York (State)--Westchester County', '821764': 'Authors, American', '911989': 'English literature', '807048': 'American fiction'}"
753032,9780679722946,Running Dog,['Don DeLillo'],Vintage,1989,en,3516537,PS3554.E4425,813.54,"{'984188': 'Journalists', '995828': 'Legislators', '1204155': 'United States', '833723': 'Black market', '807048': 'American fiction'}"
203003263,9780743244251,Cosmopolis - A Novel,['Don DeLillo'],Simon and Schuster,2004,en,50441437,PS3554.E4425,813.54,"{'1204333': 'New York (State)--New York', '1183263': 'Young men', '1029809': 'Murder victims', '931809': 'Foreign exchange market', '1111606': 'Self-destructive behavior', '1081344': 'Psychological fiction', '1204155': 'United States', '831810': 'Billionaires'}"
1704088,9780140179170,Great Jones Street,['Don DeLillo'],Penguin Group USA,1994,en,623265,PS3554.E4425,813.54,"{'1099238': 'Rock musicians', '862081': 'City and town life', '1322878': 'New York (State)--New York--East Village', '1030713': 'Musical fiction', '1081344': 'Psychological fiction', '923709': 'Fiction', '850072': 'Celebrities'}"
463578,9780679722953,The Names,['Don DeLillo'],Vintage,1989,en,8474207,PS3554.E4425,813.54,"{'807488': 'Americans', '1204474': 'Greece--Athens', '1208380': 'Greece', '992135': 'Language and culture'}"
58151334,9781594201202,Against The Day,['Thomas Pynchon'],Penguin Books,2007,en,71173932,PS3566.Y55,813.54,"{'894785': 'Disasters--Forecasting', '807048': 'American fiction', '1204048': 'Illinois--Chicago', '1405620': ""World's Columbian Exposition"", '1081344': 'Psychological fiction', '918425': 'Experimental fiction'}"
1151000280,9780060930219,V,['Thomas Pynchon'],Harper Collins,1999,en,288349,PS3566.Y55,813.54,"{'1023702': 'Missing persons', '923709': 'Fiction', '1165710': 'Veterans', '1081344': 'Psychological fiction', '1099594': 'Rogues and vagabonds', '1140749': 'Symbolism', '835564': 'Bohemianism', '910817': 'English fiction'}"
11509933687,9780060931674,The Crying Of Lot 49,['Thomas Pynchon'],Harper Collins,1999,en,,,,
344215,9780140283389,Gravity's Rainbow,['Thomas Pynchon'],Penguin Group USA,2000,en,592261,PS3566.Y55,813.54,"{'1125233': 'Soldiers', '1099391': 'Rockets (Ordnance)', '1245064': 'Europe', '807488': 'Americans', '1099327': 'Rocketry', '807048': 'American fiction', '41846': 'Pynchon, Thomas', '1108566': 'Science fiction'}"
614232,9780312423209,Mason & Dixon - A Novel,['Thomas Pynchon'],Macmillan,2004,en,36430653,PS3566.Y55,813.54,"{'935370': 'Frontier and pioneer life', '1204155': 'United States', '839044': 'British', '1139579': 'Surveying', '1139621': 'Surveyors', '1204598': 'Pennsylvania', '1204739': 'Maryland', '134059': 'Mason, Charles, 1728-1786'}"
4916237695,9780141180632,Vineland,['Thomas Pynchon'],Penguin Classics,1997,en,20219474,PS3566.Y55,813.54,"{'1692637': 'Northern California', '957243': 'Hippies', '1128929': 'Special forces (Military science)', '528882': 'United States. Federal Bureau of Investigation', '909111': 'Employees', '923709': 'Fiction'}"
344215,9780143039945,Gravity's Rainbow,['Thomas Pynchon'],Penguin Classics,1973,en,,,,
3685714,9780316724432,Slow Learner - Early Stories,['Thomas Pynchon'],Back Bay Books,1985,en,10348691,PS3566.Y55,813.54,"{'1117043': 'Short stories', '910817': 'English fiction', '41846': 'Pynchon, Thomas', '1117174': 'Short stories, English'}"
1060384,9780140189308,Been Down So Long It Looks Like Up To Me,['Richard Fariña'],Penguin,1996,en,807547,PS3556.A715,813.54,"{'867976': 'College students', '1204155': 'United States', '1007815': 'Manners and customs', '1037817': 'Nineteen sixties', '807048': 'American fiction'}"
934844,9781400043149,The Year Of Magical Thinking,['Joan Didion'],Alfred a Knopf Incorporated,2005,en,58563131,PS3554.I33,813.54,"{'984188': 'Journalists', '1174951': 'Widows', '28514': 'Didion, Joan', '28449': 'Dunne, John Gregory, 1932-2003', '1039688': 'Novelists, American', '1204155': 'United States', '1728849': 'Families', '1026997': 'Mothers and daughters'}"
3518350,9780374522216,The White Album,['Joan Didion'],Macmillan,1990,en,,,,
8841355,9780679754862,A Book Of Common Prayer,['Joan Didion'],Vintage,1995,en,2598650,PS3554.I33,813.54,"{'1244535': 'Central America', '1023702': 'Missing persons', '807488': 'Americans', '1176568': 'Women', '1026997': 'Mothers and daughters', '807048': 'American fiction'}"
725343,9780679752868,Where I Was From,['Joan Didion'],Vintage,2004,en,51223569,F861,979.4,"{'1204928': 'California', '1919811': 'Social conditions', '1033342': 'National characteristics, American', '999953': 'Literature', '28514': 'Didion, Joan', '1064447': 'Pioneers', '1204155': 'United States', '1728849': 'Families'}"
450518,9780374521721,Slouching Towards Bethlehem,['Joan Didion'],Macmillan,1990,en,,,,
197155048,9780679754855,Democracy,['Joan Didion'],Vintage,1995,en,10323382,PS3554.I33,813.54,"{'1075747': 'Presidents--Election', '1069950': ""Politicians' spouses"", '1176568': 'Women', '920123': 'Fame', '1204155': 'United States'}"
796457007,9780307264879,Everyman's Library American Contemporaries,[''],,2010,en,,,,
197845352,9780374529949,Play It As It Lays - A Novel,['Joan Didion'],Macmillan,2005,en,89170,PS3554.I33,813.54,"{'1027150': 'Motion picture industry', '1312041': 'California--Los Angeles--Hollywood', '1204540': 'California--Los Angeles', '1176568': 'Women', '807048': 'American fiction', '1007815': 'Manners and customs', '1204928': 'California'}"
9249808,9780143039839,The New York Trilogy - (Penguin Classics Deluxe Edition),['Paul Auster'],Penguin,2006,en,,,,
9249808,9780140097313,City Of Glass,['Paul Auster'],Penguin,1987,en,,,,
9249808,9780140097351,Ghosts,['Paul Auster'],Penguin Group USA,1987,en,,,,
9249808,9780940650763,The New York Trilogy: The Locked Room,['Paul Auster'],,1985,en,,,,
287003858,9780963188922,Pyramids Of Montauk - Explorations In Consciousness,"['Preston B. Nichols', 'Peter Moon']",Sky Books (NY),1995,en,32581773,BF1045.T55,001.94,"{'1053117': 'Parapsychology and science', '1151176': 'Time travel', '1225867': 'New York (State)--Montauk'}"
960694,9780312426231,The Brooklyn Follies - A Novel,['Paul Auster'],Macmillan,2006,en,57475869,PS3551.U77,813.54,"{'1312516': 'New York (State)--New York--Brooklyn', '1096254': 'Retirees', '1020373': 'Middle-aged men', '1323455': 'New York (State)--New York--Park Slope', '822600': 'Autobiography--Authorship', '1091440': 'Recluses', '1204333': 'New York (State)--New York', '1919811': 'Social conditions'}"
6263022,9780140115857,Moon Palace,['Paul Auster'],Penguin Group USA,1989,en,18415393,PS3551.U77,813.54,{'977967': 'Invalids'}
327167,9780140154078,The Music Of Chance,['Paul Auster'],Penguin Group USA,1991,en,21229180,PS3551.U77,813.54,"{'937365': 'Gamblers', '937372': 'Gambling', '1204155': 'United States'}"
46780093,9780805081459,Travels In The Scriptorium - A Novel,['Paul Auster'],Macmillan,2007,en,62421289,PS3551.U77,813.54,"{'807812': 'Amnesia', '1077103': 'Prisoners', '807048': 'American fiction', '923713': 'Fiction--Authorship', '1015913': 'Memory', '966889': 'Identity (Philosophical concept)', '1015948': 'Memory disorders', '1151043': 'Time'}"
